image_name,strategy,seed,share_interval,fe_best
126007.jpg,PA2,2,,0.051496083387160614
62096.jpg,PA3,2,,0.051482351847465115
58060.jpg,PA2,2,,0.0514097410818385
14037.jpg,PA2,2,,0.05134666351457289
108082.jpg,PA1,2,,0.05127539109197637
197017.jpg,PA1,2,,0.05127337419729551
197017.jpg,PA2,2,,0.05127337419729551
197017.jpg,PA3,2,,0.05127337419729551
197017.jpg,PA5,2,1,0.05127337419729551
108082.jpg,PA5,2,1,0.05126908203430214
108082.jpg,PA4,2,,0.051257637326721874
58060.jpg,PA3,2,,0.051232500848207255
108082.jpg,PA3,2,,0.05122006140458491
58060.jpg,PA1,2,,0.051210183164571516
227092.jpg,PA5,2,1,0.05120730315428978
14037.jpg,PA5,2,1,0.05120155149997273
227092.jpg,PA1,2,,0.05119732255487822
227092.jpg,PA2,2,,0.05119732255487822
58060.jpg,PA4,2,,0.05119617944784742
227092.jpg,PA3,2,,0.05118739737300029
108082.jpg,PA2,2,,0.05118388359089616
58060.jpg,PA5,2,1,0.05113168780020408
66053.jpg,PA1,2,,0.05096546490425309
66053.jpg,PA2,2,,0.05096546490425309
66053.jpg,PA3,2,,0.05096546490425309
66053.jpg,PA4,2,,0.05096546490425309
66053.jpg,PA5,2,1,0.05096546490425309
300091.jpg,PA5,2,1,0.050952912320678084
300091.jpg,PA3,2,,0.05095105484542277
14037.jpg,PA4,2,,0.050840816361629126
182053.jpg,PA1,2,,0.05081092138526171
69040.jpg,PA3,2,,0.050794227610716614
182053.jpg,PA5,2,1,0.05075032829448305
182053.jpg,PA4,2,,0.05073954670515997
182053.jpg,PA2,2,,0.05073155989874879
361010.jpg,PA1,2,,0.050660824366453236
361010.jpg,PA3,2,,0.050645785817687645
55073.jpg,PA4,2,,0.05056672474310368
19021.jpg,PA5,2,1,0.05056070039411127
157055.jpg,PA1,2,,0.050551170612706045
157055.jpg,PA2,2,,0.050551170612706045
157055.jpg,PA3,2,,0.050551170612706045
157055.jpg,PA4,2,,0.050551170612706045
157055.jpg,PA5,2,1,0.050551170612706045
55073.jpg,PA5,2,1,0.050536932340570495
55073.jpg,PA1,2,,0.050535707995260915
361010.jpg,PA2,2,,0.050516080056831454
300091.jpg,PA1,2,,0.050483792749977635
361010.jpg,PA4,2,,0.050440662665665444
55073.jpg,PA3,2,,0.0504397269339869
285079.jpg,PA5,2,1,0.050431441821635885
148026.jpg,PA1,2,,0.050346850744326196
55073.jpg,PA2,2,,0.050341306701968125
361010.jpg,PA5,2,1,0.05030524398094371
285079.jpg,PA1,2,,0.05027307125153285
285079.jpg,PA4,2,,0.050174356971019275
147091.jpg,PA5,2,1,0.049985644491881115
260058.jpg,PA1,2,,0.04988760176576901
260058.jpg,PA3,2,,0.04988760176576901
119082.jpg,PA4,2,,0.04980732684429533
182053.jpg,PA3,2,,0.04978393721960545
119082.jpg,PA3,2,,0.04976630389283334
223061.jpg,PA4,2,,0.049757712526303566
148026.jpg,PA5,2,1,0.049743996034423005
41033.jpg,PA5,2,1,0.04974391482218749
306005.jpg,PA5,2,1,0.04964129843176232
148026.jpg,PA2,2,,0.04960418132563125
223061.jpg,PA5,2,1,0.049568220578383976
306005.jpg,PA4,2,,0.049540751137654285
86068.jpg,PA1,2,,0.049538531547591094
86068.jpg,PA5,2,1,0.049538531547591094
385039.jpg,PA4,2,,0.049537400875026824
86068.jpg,PA2,2,,0.04953516884673789
86068.jpg,PA3,2,,0.04953516884673789
306005.jpg,PA1,2,,0.04952268239839362
385039.jpg,PA1,2,,0.0495088865416181
223061.jpg,PA2,2,,0.049506570945485426
385039.jpg,PA5,2,1,0.04948977695362394
86068.jpg,PA4,2,,0.04948630169321361
385039.jpg,PA2,2,,0.04948509117118489
220075.jpg,PA4,2,,0.0494690631479584
306005.jpg,PA2,2,,0.049466273456441084
385039.jpg,PA3,2,,0.049441011174883295
119082.jpg,PA5,2,1,0.04943600105726183
54082.jpg,PA2,2,,0.0494214234980406
54082.jpg,PA4,2,,0.049419174875646135
54082.jpg,PA5,2,1,0.04941554237255355
54082.jpg,PA3,2,,0.04940303423341813
227092.jpg,PA4,2,,0.049387855124826206
54082.jpg,PA1,2,,0.049373943209206524
220075.jpg,PA2,2,,0.049345053528457555
89072.jpg,PA5,2,1,0.04933403919939617
89072.jpg,PA2,2,,0.049330270989540514
89072.jpg,PA3,2,,0.04931920811095288
89072.jpg,PA1,2,,0.049318677064864036
89072.jpg,PA4,2,,0.04930847596729513
306005.jpg,PA3,2,,0.049296677080103504
143090.jpg,PA2,2,,0.04925518594450134
143090.jpg,PA4,2,,0.04925518594450134
41033.jpg,PA1,2,,0.049252008726140425
41033.jpg,PA2,2,,0.04921129530584609
41033.jpg,PA4,2,,0.04918979587070686
69020.jpg,PA5,2,1,0.04918034113233718
159008.jpg,PA1,2,,0.049162262026926855
86000.jpg,PA1,2,,0.049159422150178586
86000.jpg,PA2,2,,0.049159422150178586
86000.jpg,PA5,2,1,0.049159422150178586
43074.jpg,PA5,2,1,0.049150315033283626
101085.jpg,PA5,2,1,0.04914539872958308
43074.jpg,PA1,2,,0.04914273138877637
43074.jpg,PA2,2,,0.0491390477502039
43074.jpg,PA4,2,,0.04913708962297273
43074.jpg,PA3,2,,0.04913093416320179
223061.jpg,PA1,2,,0.04911145239273761
41033.jpg,PA3,2,,0.04906062461954006
69020.jpg,PA4,2,,0.049059841848607066
147091.jpg,PA4,2,,0.04905815375393472
119082.jpg,PA2,2,,0.04904902247807331
69020.jpg,PA2,2,,0.04903397903734942
69020.jpg,PA1,2,,0.049004253629193875
159008.jpg,PA5,2,1,0.048992154041817046
8023.jpg,PA5,2,1,0.0489766429356733
8023.jpg,PA2,2,,0.04897570332850647
8023.jpg,PA4,2,,0.04897570332850647
8023.jpg,PA3,2,,0.04896604144408552
8023.jpg,PA1,2,,0.048966005395838494
299086.jpg,PA5,2,1,0.04895716366302404
299086.jpg,PA4,2,,0.04895287914958161
86000.jpg,PA3,2,,0.048941394447261394
299086.jpg,PA1,2,,0.04894039797673591
299086.jpg,PA3,2,,0.04894039797673591
86016.jpg,PA1,2,,0.048939253654906076
86016.jpg,PA2,2,,0.048939253654906076
86016.jpg,PA4,2,,0.048939253654906076
86016.jpg,PA5,2,1,0.048939253654906076
299086.jpg,PA2,2,,0.04893031979821921
216081.jpg,PA5,2,1,0.048870987169182784
216081.jpg,PA2,2,,0.04886083868204959
108070.jpg,PA2,2,,0.04885553061183398
108070.jpg,PA3,2,,0.04885553061183398
108070.jpg,PA5,2,1,0.04885553061183398
12084.jpg,PA2,2,,0.048852612539937404
38092.jpg,PA5,2,1,0.04884747052497089
86000.jpg,PA4,2,,0.04884295004390472
210088.jpg,PA3,2,,0.04884270974722657
38092.jpg,PA3,2,,0.04884025142623111
210088.jpg,PA2,2,,0.048839325492591394
210088.jpg,PA4,2,,0.048839325492591394
210088.jpg,PA5,2,1,0.048839325492591394
38092.jpg,PA4,2,,0.048830137208338315
38092.jpg,PA2,2,,0.04883012864025236
159008.jpg,PA4,2,,0.04883007286075818
108070.jpg,PA4,2,,0.04881660312242721
295087.jpg,PA3,2,,0.048812444157725586
295087.jpg,PA2,2,,0.04881132592828416
295087.jpg,PA1,2,,0.04881054576424089
19021.jpg,PA3,2,,0.04880959142219315
12084.jpg,PA5,2,1,0.04880705416883424
295087.jpg,PA4,2,,0.048805850364557965
295087.jpg,PA5,2,1,0.048805100297393725
147091.jpg,PA2,2,,0.0488038116401831
19021.jpg,PA1,2,,0.048802797186439255
19021.jpg,PA4,2,,0.04880004797224591
119082.jpg,PA1,2,,0.04879923169892578
19021.jpg,PA2,2,,0.04877463549132419
38092.jpg,PA1,2,,0.04877437289288331
271035.jpg,PA4,2,,0.04875067288315342
12084.jpg,PA1,2,,0.0487483096599636
42012.jpg,PA2,2,,0.04873351527991579
148026.jpg,PA3,2,,0.048707171302682886
108070.jpg,PA1,2,,0.048706836707280945
271035.jpg,PA3,2,,0.04870588129903642
134035.jpg,PA5,2,1,0.04867455845040876
296059.jpg,PA5,2,1,0.04866808094628176
145086.jpg,PA5,2,1,0.04865103480780827
159008.jpg,PA3,2,,0.048650043239708035
253027.jpg,PA1,2,,0.0486472522039164
253027.jpg,PA4,2,,0.048631976988587344
216081.jpg,PA1,2,,0.0486248260361682
253027.jpg,PA2,2,,0.048613881206557026
219090.jpg,PA3,2,,0.048610753438094664
253027.jpg,PA3,2,,0.04861014480939571
210088.jpg,PA1,2,,0.04860660368801821
145086.jpg,PA4,2,,0.04860007808603034
216081.jpg,PA4,2,,0.04858610678629732
130026.jpg,PA1,2,,0.04857586481301114
271035.jpg,PA1,2,,0.0485736267329624
271035.jpg,PA5,2,1,0.0485736267329624
160068.jpg,PA5,2,1,0.04857140489172374
160068.jpg,PA4,2,,0.048568264409588106
271035.jpg,PA2,2,,0.0485651381179155
216081.jpg,PA3,2,,0.048564007009537224
78004.jpg,PA5,2,1,0.04856283244123218
130026.jpg,PA5,2,1,0.048558579059669524
253027.jpg,PA5,2,1,0.04855352450427742
145086.jpg,PA2,2,,0.048540178502318204
134035.jpg,PA1,2,,0.048537048967266995
16077.jpg,PA4,2,,0.04853300459326523
69020.jpg,PA3,2,,0.04852334987009479
134035.jpg,PA3,2,,0.04851363918760008
134035.jpg,PA2,2,,0.048511675323905504
148089.jpg,PA1,2,,0.04851141891901865
148026.jpg,PA4,2,,0.04851098449195021
219090.jpg,PA4,2,,0.04850789522176379
130026.jpg,PA3,2,,0.04850262007138968
219090.jpg,PA2,2,,0.04848792796620026
16077.jpg,PA2,2,,0.04848538092752203
147091.jpg,PA3,2,,0.04847732973941108
16077.jpg,PA5,2,1,0.04847686211511844
12084.jpg,PA3,2,,0.04847585928338805
296059.jpg,PA3,2,,0.04846090810894364
130026.jpg,PA4,2,,0.048435556574444934
69015.jpg,PA4,2,,0.04842383005992712
219090.jpg,PA5,2,1,0.04841133331675602
16077.jpg,PA1,2,,0.04840119720334409
16077.jpg,PA3,2,,0.048398282782814904
134035.jpg,PA4,2,,0.04839630701484345
296059.jpg,PA2,2,,0.04839591156852272
130026.jpg,PA2,2,,0.04839078470078384
102061.jpg,PA2,2,,0.048386940602620686
102061.jpg,PA5,2,1,0.04838330976006931
219090.jpg,PA1,2,,0.048369088185677006
42012.jpg,PA1,2,,0.048368923987319554
143090.jpg,PA1,2,,0.048363711636220184
102061.jpg,PA1,2,,0.048339037336916135
197017.jpg,PA4,2,,0.04833883509636282
143090.jpg,PA3,2,,0.04833177497743055
102061.jpg,PA4,2,,0.04832913026802008
78004.jpg,PA4,2,,0.048325608322432406
78004.jpg,PA2,2,,0.048286949839563324
143090.jpg,PA5,2,1,0.04827413076196073
159008.jpg,PA2,2,,0.04826571424149769
108005.jpg,PA5,2,1,0.04825022721623078
296059.jpg,PA1,2,,0.04824060833180306
78004.jpg,PA3,2,,0.048239859080775174
108005.jpg,PA1,2,,0.048231949041546186
108005.jpg,PA4,2,,0.048224935713889236
108005.jpg,PA2,2,,0.04822275797925247
296059.jpg,PA4,2,,0.04821122272792118
108005.jpg,PA3,2,,0.048197827554002634
102061.jpg,PA3,2,,0.04819419308118409
69015.jpg,PA3,2,,0.048193166665863256
145086.jpg,PA3,2,,0.04819186179822464
21077.jpg,PA4,2,,0.04807976308629105
147091.jpg,PA1,2,,0.04805669538206281
21077.jpg,PA5,2,1,0.048023324416176856
78004.jpg,PA1,2,,0.0479964077539555
69015.jpg,PA1,2,,0.04798811814712713
21077.jpg,PA1,2,,0.047983949399551494
208001.jpg,PA5,2,1,0.04797834364519722
160068.jpg,PA3,2,,0.04796547489803919
208001.jpg,PA4,2,,0.04796139022467096
21077.jpg,PA2,2,,0.04795820101788024
167083.jpg,PA2,2,,0.04795432653420677
208001.jpg,PA1,2,,0.047946737469089604
145086.jpg,PA1,2,,0.04794651936825936
106024.jpg,PA1,2,,0.047931929058917314
208001.jpg,PA2,2,,0.04793044694621161
208001.jpg,PA3,2,,0.04792879784678602
148089.jpg,PA4,2,,0.04790193029480258
69015.jpg,PA5,2,1,0.047845226149224845
69015.jpg,PA2,2,,0.04783619936513692
106024.jpg,PA2,2,,0.04782268086144847
106024.jpg,PA3,2,,0.04778969669991265
21077.jpg,PA3,2,,0.04778491826829138
167083.jpg,PA1,2,,0.04772201616265195
260058.jpg,PA2,2,,0.047670208585799165
260058.jpg,PA4,2,,0.047670208585799165
260058.jpg,PA5,2,1,0.04766993514126945
106024.jpg,PA5,2,1,0.04766438244683684
304074.jpg,PA2,2,,0.04763815905233516
304074.jpg,PA5,2,1,0.04763390479100296
304074.jpg,PA3,2,,0.047630869018693636
304074.jpg,PA1,2,,0.04762852831226559
304074.jpg,PA4,2,,0.04761776482498305
106024.jpg,PA4,2,,0.047579714429498626
76053.jpg,PA1,2,,0.047559962910428036
76053.jpg,PA5,2,1,0.047559962910428036
76053.jpg,PA2,2,,0.04755813666899919
85048.jpg,PA4,2,,0.04754376256516658
160068.jpg,PA1,2,,0.04752820272917587
69040.jpg,PA5,2,1,0.047515028615638624
65033.jpg,PA4,2,,0.04748258527833808
85048.jpg,PA1,2,,0.047476333379876216
85048.jpg,PA5,2,1,0.04746445848860435
69040.jpg,PA4,2,,0.04744209399418241
69040.jpg,PA2,2,,0.047437518855175165
65033.jpg,PA2,2,,0.0474368422619489
76053.jpg,PA4,2,,0.04743548963511388
65033.jpg,PA3,2,,0.047425536286358455
76053.jpg,PA3,2,,0.04741977385670887
65033.jpg,PA1,2,,0.047413990635063526
12084.jpg,PA4,2,,0.0474029277785174
163085.jpg,PA2,2,,0.04738710845047729
163085.jpg,PA4,2,,0.04738635778475997
69040.jpg,PA1,2,,0.04737428503564987
220075.jpg,PA5,2,1,0.04737400264269186
148089.jpg,PA3,2,,0.047373867461628937
156065.jpg,PA3,2,,0.0473721082246687
65033.jpg,PA5,2,1,0.04736750523176083
42012.jpg,PA5,2,1,0.04735423877491192
163085.jpg,PA1,2,,0.04733827903917889
163085.jpg,PA5,2,1,0.047330365550617495
148089.jpg,PA5,2,1,0.04732714766455245
109053.jpg,PA3,2,,0.04732014639413071
109053.jpg,PA5,2,1,0.0473151206789198
109053.jpg,PA1,2,,0.04731156410356528
85048.jpg,PA2,2,,0.047308342995174266
103070.jpg,PA5,2,1,0.04727261278890117
103070.jpg,PA3,2,,0.04727032171972292
220075.jpg,PA3,2,,0.047266678677553284
103070.jpg,PA1,2,,0.04726603164456271
163085.jpg,PA3,2,,0.047253644737951676
156065.jpg,PA1,2,,0.047251750464054415
103070.jpg,PA2,2,,0.047247424371505795
103070.jpg,PA4,2,,0.04724489535518752
109053.jpg,PA2,2,,0.04724151906509829
220075.jpg,PA1,2,,0.04721021724378688
42012.jpg,PA4,2,,0.04720200442084724
156065.jpg,PA5,2,1,0.04712978844687196
156065.jpg,PA2,2,,0.04710817967091314
156065.jpg,PA4,2,,0.04710801268653968
41069.jpg,PA5,2,1,0.04708915309839478
175032.jpg,PA1,2,,0.04708554155435937
175032.jpg,PA2,2,,0.0470848810620154
175032.jpg,PA3,2,,0.0470848810620154
175032.jpg,PA5,2,1,0.047084587934691655
175032.jpg,PA4,2,,0.0470802542687295
109053.jpg,PA4,2,,0.047063239011372125
223061.jpg,PA3,2,,0.04705953470970569
41069.jpg,PA4,2,,0.04705735889481592
41069.jpg,PA3,2,,0.046997394229667575
41069.jpg,PA2,2,,0.046988710153798754
170057.jpg,PA5,2,1,0.04697918838960931
170057.jpg,PA1,2,,0.046975427708618914
167083.jpg,PA5,2,1,0.0469721068586727
170057.jpg,PA2,2,,0.0469695198520707
170057.jpg,PA3,2,,0.0469695198520707
170057.jpg,PA4,2,,0.0469695198520707
41069.jpg,PA1,2,,0.046918956460204345
85048.jpg,PA3,2,,0.046912340318200234
123074.jpg,PA1,2,,0.046890535431789296
123074.jpg,PA4,2,,0.046890535431789296
123074.jpg,PA2,2,,0.04688880769737739
123074.jpg,PA3,2,,0.04688374375969748
123074.jpg,PA5,2,1,0.04688374375969748
167083.jpg,PA4,2,,0.046853033995526164
304034.jpg,PA5,2,1,0.046805527960681
148089.jpg,PA2,2,,0.04678102446652424
167083.jpg,PA3,2,,0.04675445891490633
101085.jpg,PA2,2,,0.046746970203206104
376043.jpg,PA1,2,,0.046727886795449466
376043.jpg,PA5,2,1,0.046718951522883294
376043.jpg,PA3,2,,0.04671182945521185
376043.jpg,PA2,2,,0.04670671016017834
304034.jpg,PA1,2,,0.046699217951269016
376043.jpg,PA4,2,,0.046691201786256964
97033.jpg,PA3,2,,0.04668456364877824
175043.jpg,PA4,2,,0.046655877355540616
175043.jpg,PA1,2,,0.046649095894962106
175043.jpg,PA3,2,,0.04662176407937253
175043.jpg,PA2,2,,0.04660686477877303
175043.jpg,PA5,2,1,0.04660686477877303
101085.jpg,PA3,2,,0.04660315045179953
229036.jpg,PA4,2,,0.046532241421778295
87046.jpg,PA2,2,,0.04649829459340821
38082.jpg,PA4,2,,0.04648905418445908
38082.jpg,PA5,2,1,0.04648851269053942
38082.jpg,PA3,2,,0.04648827968052153
38082.jpg,PA2,2,,0.04648803788602799
304034.jpg,PA2,2,,0.04648206418771393
229036.jpg,PA5,2,1,0.04646931599058634
87046.jpg,PA3,2,,0.046458471451783376
38082.jpg,PA1,2,,0.04645633505139691
304034.jpg,PA4,2,,0.04643047536720591
86016.jpg,PA3,2,,0.046429515093442154
87046.jpg,PA5,2,1,0.04641916617772547
229036.jpg,PA3,2,,0.046418749779255454
87046.jpg,PA1,2,,0.046416873459399766
304034.jpg,PA3,2,,0.046405665406288515
97033.jpg,PA5,2,1,0.046395325281683567
101085.jpg,PA1,2,,0.04639418174580729
229036.jpg,PA1,2,,0.04633754677630601
229036.jpg,PA2,2,,0.04632646248206441
236037.jpg,PA2,2,,0.0463227249842658
236037.jpg,PA3,2,,0.04632190977445748
236037.jpg,PA5,2,1,0.04631451099002633
236037.jpg,PA1,2,,0.04631307519108592
236037.jpg,PA4,2,,0.04626149569189398
101085.jpg,PA4,2,,0.04624793114531797
33039.jpg,PA1,2,,0.04617555647009393
33039.jpg,PA2,2,,0.04612683199985907
33039.jpg,PA3,2,,0.04610030739414159
87046.jpg,PA4,2,,0.046078768079945494
24077.jpg,PA4,2,,0.046019645694993436
97033.jpg,PA1,2,,0.04601769771474978
33039.jpg,PA5,2,1,0.046008726255382174
33039.jpg,PA4,2,,0.045890711832088725
241004.jpg,PA1,2,,0.0457470477251007
291000.jpg,PA3,2,,0.04574484010607986
291000.jpg,PA2,2,,0.045668377492133205
24077.jpg,PA5,2,1,0.04560785753512726
97033.jpg,PA4,2,,0.04559874193362885
291000.jpg,PA4,2,,0.045520211224790094
291000.jpg,PA5,2,1,0.04551114844909895
24077.jpg,PA3,2,,0.045510681269946326
291000.jpg,PA1,2,,0.04547710192003528
97033.jpg,PA2,2,,0.045447626984284915
241004.jpg,PA5,2,1,0.04523884359847675
253055.jpg,PA3,2,,0.04520982258362149
24077.jpg,PA2,2,,0.04515886522929889
253055.jpg,PA5,2,1,0.0448446238633978
253055.jpg,PA1,2,,0.04468913207025611
241004.jpg,PA4,2,,0.04459387941693785
253055.jpg,PA2,2,,0.044529403029652
167062.jpg,PA5,2,1,0.04446662751954618
241004.jpg,PA2,2,,0.0444341469399589
24077.jpg,PA1,2,,0.044421743865502544
167062.jpg,PA1,2,,0.04441083338849081
167062.jpg,PA2,2,,0.044403878648115465
241004.jpg,PA3,2,,0.0443154386073952
167062.jpg,PA4,2,,0.04428472255442519
167062.jpg,PA3,2,,0.04399548911284723
253055.jpg,PA4,2,,0.04340427992579511
241048.jpg,PA4,2,,0.0428546127424906
351093.jpg,PA5,2,1,0.04268876066753349
241048.jpg,PA3,2,,0.042664765869913815
241048.jpg,PA5,2,1,0.04264437972475167
241048.jpg,PA2,2,,0.042642875553975085
241048.jpg,PA1,2,,0.042627134440452
351093.jpg,PA1,2,,0.042176697472678604
351093.jpg,PA2,2,,0.042070992640935556
351093.jpg,PA4,2,,0.04206226637496106
351093.jpg,PA3,2,,0.041995461160494074
105025.jpg,PA1,2,,0.04087861366697208
105025.jpg,PA2,2,,0.040871155662733825
105025.jpg,PA3,2,,0.04083714744331274
105025.jpg,PA5,2,1,0.04077605115538996
105025.jpg,PA4,2,,0.04056299461851186
101087.jpg,PA5,2,1,0.03550739254963742
101087.jpg,PA3,2,,0.03540637907961261
101087.jpg,PA2,2,,0.03528799919247995
101087.jpg,PA1,2,,0.03528423754064544
101087.jpg,PA4,2,,0.03512835766632141
