image_index,image_name,image_path,strategy,k,n_agents,n_iters,seed,woa_b,share_interval,fe_best,time_sec,thresholds,jitter_fe_original,jitter_fe_mean,jitter_fe_std,jitter_fe_min,jitter_fe_max,conv_fe_first,conv_fe_last,conv_fe_last_mean,conv_fe_last_std,conv_fe_improvement
2,102061.jpg,dataset/BDS500/images/val\102061.jpg,PA2,10,30,80,0,1.0,1,0.04797134262106587,2.5937976837158203,"1,2,5,6,7,10,12,13,64,212",0.04797134262106587,0.04795091875842215,3.5058164200258095e-05,0.04785255727948821,0.047991832810713404,0.046072622942424084,0.04797134262106587,0.04797134262106588,6.938893903907228e-18,0.0018987196786417887
2,102061.jpg,dataset/BDS500/images/val\102061.jpg,PA3,10,30,80,0,1.0,1,0.048400943874081254,2.5139927864074707,"1,3,5,6,7,9,66,222,223,226",0.048400943874081254,0.0483173888201354,3.8263537016630094e-05,0.048249741763513224,0.048400943874081254,0.046072622942424084,0.048400943874081254,0.04840035444724505,3.8587044193021313e-07,0.00232832093165717
2,102061.jpg,dataset/BDS500/images/val\102061.jpg,PA4,10,30,80,0,1.0,1,0.04846589321937755,2.7274508476257324,"1,2,9,64,220,229,232,242,243,246",0.04846589321937755,0.048339189899497634,6.39948037928464e-05,0.04819552339696956,0.04846589321937755,0.046072622942424084,0.04846589321937755,0.04843775398663967,2.8139232737870584e-05,0.002393270276953463
2,102061.jpg,dataset/BDS500/images/val\102061.jpg,PA5,10,30,80,0,1.0,1,0.048427773999751365,5.490708351135254,"1,2,3,4,6,7,66,222,223,242",0.048427773999751365,0.048375773222495824,2.4026264589273946e-05,0.048320001200513815,0.048427773999751365,0.04623406676088767,0.048427773999751365,0.0484259294040993,1.5550462866041284e-06,0.002193707238863696
3,103070.jpg,dataset/BDS500/images/val\103070.jpg,PA1,10,30,80,0,1.0,1,0.047284538176911244,2.7367136478424072,"1,3,8,9,11,44,195,196,215,250",0.047284538176911244,0.0472462927335515,1.5195621093579854e-05,0.047218344327336806,0.047284538176911244,0.04686101875302342,0.047284538176911244,0.04728354716895962,9.91007951627737e-07,0.0004235194238878248
3,103070.jpg,dataset/BDS500/images/val\103070.jpg,PA2,10,30,80,0,1.0,1,0.04730341874515652,2.7072436809539795,"5,50,189,190,201,209,210,221,233,254",0.04730341874515652,0.0472454628724082,2.3384829173867098e-05,0.04720193542448152,0.04730341874515652,0.046870833525888445,0.04730341874515652,0.04730341874515652,0.0,0.00043258521926807514
3,103070.jpg,dataset/BDS500/images/val\103070.jpg,PA3,10,30,80,0,1.0,1,0.047288396307191054,2.8681089878082275,"1,2,3,5,6,7,50,187,194,243",0.047288396307191054,0.047238465867403025,2.477870104136884e-05,0.04717870067002319,0.047288396307191054,0.04686101875302342,0.047288396307191054,0.04728294934537965,2.8658331093067385e-06,0.000427377554167635
3,103070.jpg,dataset/BDS500/images/val\103070.jpg,PA4,10,30,80,0,1.0,1,0.047293122246123614,3.0499961376190186,"1,2,55,186,191,194,199,246,247,252",0.047293122246123614,0.0472128961405072,3.948978390722221e-05,0.04714985588119776,0.047293122246123614,0.046870833525888445,0.047293122246123614,0.04728976814418704,4.087686227882327e-06,0.00042228872023516995
3,103070.jpg,dataset/BDS500/images/val\103070.jpg,PA5,10,30,80,0,1.0,1,0.0473017238474568,5.611275911331177,"1,3,4,51,188,189,200,201,212,234",0.0473017238474568,0.0472423839676121,2.8653158181806942e-05,0.047188262546351264,0.0473017238474568,0.04700907601939611,0.0473017238474568,0.04728775459017011,1.0339839636813663e-05,0.00029264782806069645
4,105025.jpg,dataset/BDS500/images/val\105025.jpg,PA1,10,30,80,0,1.0,1,0.04054242369668874,2.7358224391937256,"1,9,57,58,85,106,207,246,251,254",0.04054242369668874,0.039464821695600616,0.0005791927619528003,0.038495888987730376,0.04054242369668874,0.04005729769771561,0.04054242369668874,0.04054242369668874,0.0,0.00048512599897312936
4,105025.jpg,dataset/BDS500/images/val\105025.jpg,PA2,10,30,80,0,1.0,1,0.04088099402180852,2.7588555812835693,"4,37,203,214,219,230,239,246,247,250",0.04088099402180852,0.03959673646927962,0.00047153155786046694,0.03871505871453343,0.04088099402180852,0.04005729769771561,0.04088099402180852,0.04088099402180852,0.0,0.000823696324092904
4,105025.jpg,dataset/BDS500/images/val\105025.jpg,PA3,10,30,80,0,1.0,1,0.04102851437035269,3.014420509338379,"4,32,107,160,190,242,247,250,251,254",0.04102851437035269,0.03897309762537049,0.0009101620663178697,0.037528594177791474,0.04102851437035269,0.04005729769771561,0.04102851437035269,0.041028514370352695,6.938893903907228e-18,0.000971216672637075
4,105025.jpg,dataset/BDS500/images/val\105025.jpg,PA4,10,30,80,0,1.0,1,0.04075314740039268,2.5822107791900635,"1,31,90,117,149,167,223,248,251,252",0.04075314740039268,0.03870033358823033,0.0010827583334615293,0.03635175406160589,0.04075314740039268,0.04005729769771561,0.04075314740039268,0.040735562113618486,2.6861969253418414e-05,0.0006958497026770677
4,105025.jpg,dataset/BDS500/images/val\105025.jpg,PA5,10,30,80,0,1.0,1,0.0408315664049668,5.057992935180664,"7,33,51,55,61,101,243,250,251,254",0.0408315664049668,0.039138229496923624,0.0007770485336869112,0.037722758151683654,0.0408315664049668,0.04005729769771561,0.0408315664049668,0.040809357128275124,1.4539384509977953e-05,0.0007742687072511897
5,106024.jpg,dataset/BDS500/images/val\106024.jpg,PA1,10,30,80,0,1.0,1,0.04789468928452374,2.6625123023986816,"1,2,4,7,8,9,11,20,223,224",0.04789468928452374,0.047780024349254886,6.339414860036291e-05,0.04765220232723158,0.04789468928452374,0.046585418343853414,0.04789468928452374,0.047875821318253874,1.2351983377359608e-05,0.0013092709406703276
5,106024.jpg,dataset/BDS500/images/val\106024.jpg,PA2,10,30,80,0,1.0,1,0.04790197433592802,2.6659586429595947,"1,2,4,5,7,8,10,20,223,224",0.04790197433592802,0.04779110047619062,6.361340556701235e-05,0.04765384536137383,0.04790197433592802,0.046585418343853414,0.04790197433592802,0.04790197433592802,0.0,0.001316555992074607
5,106024.jpg,dataset/BDS500/images/val\106024.jpg,PA3,10,30,80,0,1.0,1,0.048199269095070434,2.518893241882324,"1,2,3,4,5,7,227,228,231,232",0.048199269095070434,0.04756662316230799,0.00032979872941459124,0.04691435675985343,0.048199269095070434,0.046585418343853414,0.048199269095070434,0.048199269095070434,0.0,0.0016138507512170192
5,106024.jpg,dataset/BDS500/images/val\106024.jpg,PA4,10,30,80,0,1.0,1,0.047650325456041046,2.625488758087158,"2,4,6,7,19,21,63,66,203,228",0.047650325456041046,0.04756258830368277,5.1920789555661476e-05,0.047464162417691184,0.047650325456041046,0.046585418343853414,0.047650325456041046,0.047648559762131885,1.7656939091566237e-06,0.001064907112187631
5,106024.jpg,dataset/BDS500/images/val\106024.jpg,PA5,10,30,80,0,1.0,1,0.04766005837611681,5.116081714630127,"1,2,5,7,12,19,59,60,207,228",0.04766005837611681,0.047555607080059105,5.487074681874769e-05,0.0474437173052997,0.04766005837611681,0.04663082938293769,0.04766005837611681,0.047653388951283515,4.850022924779798e-06,0.0010292289931791224
6,108005.jpg,dataset/BDS500/images/val\108005.jpg,PA1,10,30,80,0,1.0,1,0.0481181854708497,2.646064281463623,"1,2,3,4,5,6,7,8,9,37",0.0481181854708497,0.04805365933848605,3.261146492456045e-05,0.04800563505158822,0.0481181854708497,0.04672857544821648,0.0481181854708497,0.04811818547084969,6.938893903907228e-18,0.0013896100226332211
6,108005.jpg,dataset/BDS500/images/val\108005.jpg,PA2,10,30,80,0,1.0,1,0.047914912096862265,2.652229070663452,"1,2,61,241,243,244,247,248,251,252",0.047914912096862265,0.04774911351797129,7.826326578994885e-05,0.04757544691336949,0.047914912096862265,0.04765435596244898,0.047914912096862265,0.047865167678164136,2.4877440087128207e-05,0.0002605561344132881
6,108005.jpg,dataset/BDS500/images/val\108005.jpg,PA3,10,30,80,0,1.0,1,0.04807401867984627,2.5726089477539062,"4,41,244,245,246,247,248,249,251,252",0.04807401867984627,0.047940968981474784,8.852798240603163e-05,0.04780542286005425,0.04812176315189013,0.04672857544821648,0.04807401867984627,0.048047039089241954,2.181658491423065e-05,0.0013454432316297935
6,108005.jpg,dataset/BDS500/images/val\108005.jpg,PA4,10,30,80,0,1.0,1,0.04807545033129658,2.6014444828033447,"4,44,245,246,247,248,249,250,251,254",0.04807545033129658,0.04795479414220883,8.352090039086217e-05,0.04782636349864813,0.04807759428874141,0.04765435596244898,0.04807545033129658,0.04803284416577893,4.051272073341664e-05,0.0004210943688476021
6,108005.jpg,dataset/BDS500/images/val\108005.jpg,PA5,10,30,80,0,1.0,1,0.048217473260783746,5.151977777481079,"1,2,43,246,247,248,249,250,251,254",0.048217473260783746,0.04809435598457033,5.465627655857722e-05,0.047984677341658934,0.048217473260783746,0.04672857544821648,0.048217473260783746,0.04818883146377957,2.696609987265669e-05,0.0014888978125672664
7,108070.jpg,dataset/BDS500/images/val\108070.jpg,PA1,10,30,80,0,1.0,1,0.04884924248462495,2.6528358459472656,"1,2,3,4,5,32,249,250,253,254",0.04884924248462495,0.048681604394620874,6.834696423268968e-05,0.048561040712837907,0.04884924248462495,0.04780618658091289,0.04884924248462495,0.04884924248462495,0.0,0.0010430559037120646
7,108070.jpg,dataset/BDS500/images/val\108070.jpg,PA2,10,30,80,0,1.0,1,0.04871183128875499,2.585355043411255,"4,35,243,244,245,248,249,250,251,254",0.04871183128875499,0.04857012601827733,0.00010234451468069931,0.04829823594259456,0.048713569897117816,0.04780618658091289,0.04871183128875499,0.04871183128875499,0.0,0.0009056447078421015
7,108070.jpg,dataset/BDS500/images/val\108070.jpg,PA3,10,30,80,0,1.0,1,0.04868504858680437,2.725261926651001,"4,37,240,242,243,246,247,248,251,252",0.04868504858680437,0.04841382319170959,0.00013537892038795283,0.048202632431594054,0.04868504858680437,0.04780618658091289,0.04868504858680437,0.04866855580324299,5.497594520460086e-06,0.0008788620058914828
7,108070.jpg,dataset/BDS500/images/val\108070.jpg,PA4,10,30,80,0,1.0,1,0.04873097639096738,2.9102039337158203,"5,32,243,244,245,246,247,250,251,254",0.04873097639096738,0.04855629059732483,7.547725652535317e-05,0.0484347160345114,0.04873097639096738,0.04780618658091289,0.04873097639096738,0.04864654485435469,7.438684404186914e-05,0.000924789810054491
7,108070.jpg,dataset/BDS500/images/val\108070.jpg,PA5,10,30,80,0,1.0,1,0.04887695700986173,5.358431816101074,"1,2,3,4,5,33,247,250,251,254",0.04887695700986173,0.04864406534188676,0.0001029811834500574,0.04843527515797924,0.04887695700986173,0.04780618658091289,0.04887695700986173,0.04886032829471966,1.3577289058717575e-05,0.0010707704289488404
8,108082.jpg,dataset/BDS500/images/val\108082.jpg,PA1,10,30,80,0,1.0,1,0.05121846485196681,2.872161865234375,"1,2,4,5,7,242,243,246,247,250",0.05121846485196681,0.05103809460365111,6.491875537846596e-05,0.05092441126777072,0.05121846485196681,0.050265733090834486,0.05121846485196681,0.05121846485196681,0.0,0.0009527317611323222
8,108082.jpg,dataset/BDS500/images/val\108082.jpg,PA2,10,30,80,0,1.0,1,0.05271707058302219,2.738762140274048,"193,196,213,218,221,230,247,250,251,254",0.05271707058302219,0.05250722306085498,8.827744005648232e-05,0.05235607469811281,0.05271707058302219,0.052260448540873736,0.05271707058302219,0.0527170705830222,6.938893903907228e-18,0.00045662204214845514
8,108082.jpg,dataset/BDS500/images/val\108082.jpg,PA3,10,30,80,0,1.0,1,0.05274878004587965,2.7191996574401855,"179,186,187,190,243,246,247,250,251,254",0.05274878004587965,0.052489291603595375,0.00010020087678440682,0.052337531100052265,0.05274878004587965,0.050265733090834486,0.05274878004587965,0.052723449292289504,9.641274862410133e-06,0.0024830469550451637
8,108082.jpg,dataset/BDS500/images/val\108082.jpg,PA4,10,30,80,0,1.0,1,0.05270919798482191,2.6423306465148926,"203,207,226,238,243,246,247,250,251,254",0.05270919798482191,0.05247619311577203,9.40356767398683e-05,0.052304796468667925,0.05270919798482191,0.052260448540873736,0.05270919798482191,0.05270631234157765,2.3561178427146153e-06,0.0004487494439481751
8,108082.jpg,dataset/BDS500/images/val\108082.jpg,PA5,10,30,80,0,1.0,1,0.05273275902162394,5.407330751419067,"193,206,233,242,243,246,247,250,251,254",0.05273275902162394,0.05249756374321681,9.028687734046827e-05,0.052351955306916095,0.05273275902162394,0.051088125980129864,0.05273275902162394,0.05273275902162394,0.0,0.0016446330414940785
9,109053.jpg,dataset/BDS500/images/val\109053.jpg,PA1,10,30,80,0,1.0,1,0.04722763681904528,2.686318874359131,"1,3,5,9,10,73,250,251,253,254",0.04722763681904528,0.047186939861658575,2.4920767552663496e-05,0.047135534246387306,0.04723168249795471,0.04582299245340987,0.04722763681904528,0.04722505745887982,3.7073905559350003e-06,0.0014046443656354074
9,109053.jpg,dataset/BDS500/images/val\109053.jpg,PA2,10,30,80,0,1.0,1,0.04732014639413071,2.6632919311523438,"1,2,3,4,5,6,77,250,251,254",0.04732014639413071,0.04725778706073328,2.642048885696483e-05,0.04720124815760574,0.04732014639413071,0.04628537928394859,0.04732014639413071,0.047320146394130715,6.938893903907228e-18,0.0010347671101821193
9,109053.jpg,dataset/BDS500/images/val\109053.jpg,PA3,10,30,80,0,1.0,1,0.0473151206789198,2.634364366531372,"1,2,3,4,5,6,7,76,251,252",0.0473151206789198,0.04725173609115398,2.3157429735167087e-05,0.04719955691592345,0.0473151206789198,0.04582299245340987,0.0473151206789198,0.0473151206789198,0.0,0.0014921282255099255
9,109053.jpg,dataset/BDS500/images/val\109053.jpg,PA4,10,30,80,0,1.0,1,0.047222253601039835,2.5608713626861572,"1,2,3,9,75,248,249,250,251,254",0.047222253601039835,0.04719517849227076,2.8505417263597354e-05,0.04714351111410214,0.047254601094318,0.04628537928394859,0.047222253601039835,0.04721083354236414,9.82349759150977e-06,0.0009368743170912464
9,109053.jpg,dataset/BDS500/images/val\109053.jpg,PA5,10,30,80,0,1.0,1,0.04882068365360502,5.301583766937256,"245,246,247,248,249,250,251,252,253,254",0.04882068365360502,0.048762403819081784,7.900372897896675e-05,0.04860658029800396,0.04882068365360502,0.04735819170321948,0.04882068365360502,0.04882068365360502,0.0,0.0014624919503855444
10,119082.jpg,dataset/BDS500/images/val\119082.jpg,PA1,10,30,80,0,1.0,1,0.0489766272074033,2.589102029800415,"49,52,53,56,63,72,83,84,91,228",0.0489766272074033,0.04826581228156304,0.0002930548406297843,0.047836377454667706,0.0489766272074033,0.047125008912294625,0.0489766272074033,0.0489766272074033,0.0,0.001851618295108673
10,119082.jpg,dataset/BDS500/images/val\119082.jpg,PA2,10,30,80,0,1.0,1,0.049792692680846656,2.5849812030792236,"68,173,232,233,236,239,243,246,251,254",0.049792692680846656,0.04964912715875628,5.723628700181446e-05,0.04951473176842672,0.049792692680846656,0.04798390410163668,0.049792692680846656,0.04979269268084665,6.938893903907228e-18,0.0018087885792099773
10,119082.jpg,dataset/BDS500/images/val\119082.jpg,PA3,10,30,80,0,1.0,1,0.04947110296051664,2.6484625339508057,"67,71,78,79,82,83,239,247,250,252",0.04947110296051664,0.04900603126938975,0.0002902211052431544,0.04839940719503947,0.04948183581899812,0.047125008912294625,0.04947110296051664,0.04942791829623424,2.0332711769540498e-05,0.0023460940482220166
10,119082.jpg,dataset/BDS500/images/val\119082.jpg,PA4,10,30,80,0,1.0,1,0.049347566559274775,2.646602153778076,"72,73,76,244,245,248,249,250,251,254",0.049347566559274775,0.04901459001005665,0.00012535588137324143,0.04874661709249906,0.049347566559274775,0.04798390410163668,0.049347566559274775,0.04929278332514884,8.368277239886202e-05,0.0013636624576380957
10,119082.jpg,dataset/BDS500/images/val\119082.jpg,PA5,10,30,80,0,1.0,1,0.048389711586757436,5.235400199890137,"1,156,160,177,224,237,238,244,251,252",0.048389711586757436,0.04812430141949772,0.0001450393415396287,0.04788208169700607,0.048389711586757436,0.04756881719285902,0.048389711586757436,0.04837567154327546,1.2704782148042585e-05,0.0008208943938984165
11,12084.jpg,dataset/BDS500/images/val\12084.jpg,PA1,10,30,80,0,1.0,1,0.0485693222575138,2.628603219985962,"1,3,6,7,10,109,251,252,253,254",0.0485693222575138,0.04847083592624409,7.624072209165942e-05,0.048314940776413226,0.048657100036463445,0.04748768318279481,0.0485693222575138,0.04855011521090336,1.771141753700151e-05,0.0010816390747189902
11,12084.jpg,dataset/BDS500/images/val\12084.jpg,PA2,10,30,80,0,1.0,1,0.048852612539937404,2.534172773361206,"1,2,3,118,249,250,251,252,253,254",0.048852612539937404,0.04879667975613413,4.786870921253641e-05,0.0486679479970182,0.048852612539937404,0.047824468691185784,0.048852612539937404,0.048852612539937404,0.0,0.0010281438487516198
11,12084.jpg,dataset/BDS500/images/val\12084.jpg,PA3,10,30,80,0,1.0,1,0.04790236978645867,2.5126430988311768,"2,38,193,194,205,226,250,252,253,254",0.04790236978645867,0.04784746293301961,2.695156938698077e-05,0.04779211811762888,0.04790236978645867,0.04748768318279481,0.04790236978645867,0.047894049107431086,8.69312277445519e-06,0.0004146866036638594
11,12084.jpg,dataset/BDS500/images/val\12084.jpg,PA4,10,30,80,0,1.0,1,0.048640117017621304,2.8151230812072754,"9,112,247,248,249,250,251,252,253,254",0.048640117017621304,0.048584630756293094,6.222391900386275e-05,0.04847049944263698,0.048685346239623964,0.047824468691185784,0.048640117017621304,0.048638940569557185,2.352896128224313e-06,0.0008156483264355197
11,12084.jpg,dataset/BDS500/images/val\12084.jpg,PA5,10,30,80,0,1.0,1,0.048792228600825514,5.466449022293091,"1,5,116,248,249,250,251,252,253,254",0.048792228600825514,0.048739931515822975,4.53156758550133e-05,0.048624172506925946,0.04882584105862645,0.04759536856605777,0.048792228600825514,0.04879222860082551,6.938893903907228e-18,0.0011968600347677452
12,123074.jpg,dataset/BDS500/images/val\123074.jpg,PA1,10,30,80,0,1.0,1,0.04685417925745895,2.5765857696533203,"1,2,5,14,15,122,251,252,253,254",0.04685417925745895,0.04682254034729819,1.3469741190568013e-05,0.04679226862852537,0.04685417925745895,0.045945681069270425,0.04685417925745895,0.04684496243112468,4.656358606217747e-06,0.0009084981881885279
12,123074.jpg,dataset/BDS500/images/val\123074.jpg,PA2,10,30,80,0,1.0,1,0.04668206878752716,2.6387131214141846,"15,128,247,248,249,250,251,252,253,254",0.04668206878752716,0.046648471721388515,1.5437389884872266e-05,0.046615448460029546,0.04668206878752716,0.045995957932499554,0.04668206878752716,0.04668206878752716,0.0,0.0006861108550276079
12,123074.jpg,dataset/BDS500/images/val\123074.jpg,PA3,10,30,80,0,1.0,1,0.04668206878752716,2.626533269882202,"15,128,247,248,249,250,251,252,253,254",0.04668206878752716,0.046648471721388515,1.5437389884872266e-05,0.046615448460029546,0.04668206878752716,0.045945681069270425,0.04668206878752716,0.04668206878752716,0.0,0.0007363877182567369
12,123074.jpg,dataset/BDS500/images/val\123074.jpg,PA4,10,30,80,0,1.0,1,0.04683473755202616,2.5689187049865723,"1,2,13,14,125,250,251,252,253,254",0.04683473755202616,0.046803074624921066,1.6752037959731687e-05,0.046774526450274315,0.04683473755202616,0.045995957932499554,0.04683473755202616,0.046832729448337676,2.459414693692534e-06,0.0008387796195266084
12,123074.jpg,dataset/BDS500/images/val\123074.jpg,PA5,10,30,80,0,1.0,1,0.04688374375969748,5.164983749389648,"1,2,4,5,6,16,17,120,253,254",0.04688374375969748,0.046843989838938054,2.4872345408012747e-05,0.04679238732205654,0.04688374375969748,0.046052480926651214,0.04688374375969748,0.046883743759697484,6.938893903907228e-18,0.0008312628330462632
13,126007.jpg,dataset/BDS500/images/val\126007.jpg,PA1,10,30,80,0,1.0,1,0.05197828289089001,2.558152437210083,"1,2,4,8,26,39,223,228,235,252",0.05197828289089001,0.05183488191327241,7.467362639518183e-05,0.051696108893039786,0.05197828289089001,0.048581259282394845,0.05197828289089001,0.05197786876757077,3.3813027423923663e-07,0.003397023608495163
13,126007.jpg,dataset/BDS500/images/val\126007.jpg,PA2,10,30,80,0,1.0,1,0.052039740071547526,2.645937442779541,"18,50,210,238,239,242,243,250,251,252",0.052039740071547526,0.051752527869961575,0.0001689972462773097,0.05122710059216033,0.052039740071547526,0.04977677723458742,0.052039740071547526,0.052039740071547526,0.0,0.0022629628369601057
13,126007.jpg,dataset/BDS500/images/val\126007.jpg,PA3,10,30,80,0,1.0,1,0.052066062982756144,2.5965027809143066,"1,4,7,8,9,60,201,206,209,242",0.052066062982756144,0.051997790294506185,4.678209540274298e-05,0.05188430517427076,0.052066062982756144,0.048581259282394845,0.052066062982756144,0.05205394662463757,8.209632323707979e-06,0.0034848037003612983
13,126007.jpg,dataset/BDS500/images/val\126007.jpg,PA4,10,30,80,0,1.0,1,0.05205463779087667,2.61727237701416,"13,56,203,209,212,218,241,250,251,254",0.05205463779087667,0.05185573130997608,0.00012023803171582552,0.05150608072606608,0.05207475607642215,0.04977677723458742,0.05205463779087667,0.052042232553621934,1.0128833804088669e-05,0.0022778605562892504
13,126007.jpg,dataset/BDS500/images/val\126007.jpg,PA5,10,30,80,0,1.0,1,0.05199801876623002,5.106072902679443,"1,2,69,190,196,200,213,217,243,250",0.05199801876623002,0.05190889131492942,4.096085576245511e-05,0.05182595798587224,0.05199801876623002,0.04996898793270884,0.05199801876623002,0.05197397911264965,1.932704568409608e-05,0.002029030833521177
14,130026.jpg,dataset/BDS500/images/val\130026.jpg,PA1,10,30,80,0,1.0,1,0.0485892171663419,2.5298545360565186,"2,3,5,14,241,244,245,248,251,252",0.0485892171663419,0.048156717352704964,0.000217914071502581,0.04768251148174877,0.0485892171663419,0.04715535261294172,0.0485892171663419,0.0485892171663419,0.0,0.0014338645534001798
14,130026.jpg,dataset/BDS500/images/val\130026.jpg,PA2,10,30,80,0,1.0,1,0.04842136806003469,2.6462483406066895,"1,2,3,4,5,7,8,12,247,248",0.04842136806003469,0.048285902309059346,6.015230548086571e-05,0.04818513186836777,0.04842136806003469,0.04718306207437256,0.04842136806003469,0.0484213680600347,6.938893903907228e-18,0.0012383059856621303
14,130026.jpg,dataset/BDS500/images/val\130026.jpg,PA3,10,30,80,0,1.0,1,0.04830211999300132,2.631798028945923,"1,2,27,229,232,233,243,250,251,254",0.04830211999300132,0.04787747169333933,0.00019061772437679417,0.04749015222165623,0.04830211999300132,0.04715535261294172,0.04830211999300132,0.04829163943732293,1.0480555678388931e-05,0.0011467673800595948
14,130026.jpg,dataset/BDS500/images/val\130026.jpg,PA4,10,30,80,0,1.0,1,0.04857862060425884,2.688753604888916,"1,3,4,15,242,245,247,250,251,254",0.04857862060425884,0.04823626189678226,0.00018005204575269462,0.04795978303591926,0.04857862060425884,0.04718306207437256,0.04857862060425884,0.048492956367046744,6.19388074786642e-05,0.0013955585298862788
14,130026.jpg,dataset/BDS500/images/val\130026.jpg,PA5,10,30,80,0,1.0,1,0.05081259830015258,5.218247890472412,"237,238,241,242,245,246,247,250,251,254",0.05081259830015258,0.050279583116007234,0.00019014974141758764,0.05003957979960787,0.05081259830015258,0.047454739576746764,0.05081259830015258,0.05081259830015258,0.0,0.0033578587234058127
15,134035.jpg,dataset/BDS500/images/val\134035.jpg,PA1,10,30,80,0,1.0,1,0.04850771004341592,2.683842658996582,"1,3,5,6,63,250,251,252,253,254",0.04850771004341592,0.048457725985660186,3.0063489224990705e-05,0.04841360806329813,0.04851021366190769,0.04628416485000543,0.04850771004341592,0.04850771004341592,0.0,0.0022235451934104894
