strategy,n_images,mean_fe,sd_fe,mean_dsc,sd_dsc,mean_iou,sd_iou,mean_psnr,sd_psnr,mean_ssim,sd_ssim,mean_time_sec,sd_time_sec,mean_convergence_iters,sd_convergence_iters
PA5,3,34.96088387229208,1.2959774953554184,0.1678835307144354,0.04699347412000826,0.09236543445838967,0.028529679879148614,33.15015768002839,1.0807022009500769,0.8955159213450029,0.016507530210392606,0.4669192632039388,0.030921148895001277,19.666666666666668,0.4714045207910317
PA6,3,34.43437993508418,1.473354047634459,0.1573501128028709,0.03718263663618813,0.08584136485109282,0.02220074952970304,32.04953999459071,0.707528594423854,0.8784206442433439,0.02538859157071821,0.21567837397257486,0.006908881475122773,19.333333333333332,0.4714045207910317
