image_index,image_name,image_path,strategy,k,n_agents,n_iters,seed,woa_b,share_interval,fe_best,time_sec,thresholds,jitter_fe_original,jitter_fe_mean,jitter_fe_std,jitter_fe_min,jitter_fe_max,conv_fe_first,conv_fe_last,conv_fe_last_mean,conv_fe_last_std,conv_fe_improvement
3,103070.jpg,dataset/BDS500/images/val\103070.jpg,PA3,10,30,100,42,1.0,1,0.0472764468244877,4.625755071640015,"1,2,3,4,5,6,7,49,188,189",0.0472764468244877,0.04723846521925341,2.1392059270636218e-05,0.047209914294819515,0.047279148726071106,0.045937774083097946,0.0472764468244877,0.047276022110166294,6.487618422039456e-07,0.0013386727413897542
3,103070.jpg,dataset/BDS500/images/val\103070.jpg,PA4,10,30,100,42,1.0,1,0.047245319688765886,4.4815850257873535,"1,3,4,5,6,9,15,40,199,204",0.047245319688765886,0.04719478225464006,2.7498406131133803e-05,0.047140218395708484,0.047245319688765886,0.04707125727022042,0.047245319688765886,0.047241535181002395,2.477541899190212e-06,0.00017406241854546478
3,103070.jpg,dataset/BDS500/images/val\103070.jpg,PA5,10,30,100,42,1.0,1,0.047308370383662486,8.748336791992188,"1,3,5,7,9,46,193,194,201,206",0.047308370383662486,0.04724612707795947,2.4576211557315313e-05,0.04718332161278665,0.047308370383662486,0.04654103786981709,0.047308370383662486,0.04730304435115128,5.326032511202006e-06,0.0007673325138453993
4,105025.jpg,dataset/BDS500/images/val\105025.jpg,PA1,10,30,100,42,1.0,1,0.040768516230772836,4.368541717529297,"5,7,8,9,25,27,89,236,251,252",0.040768516230772836,0.03934340098922319,0.0008647831616229689,0.03765253638013495,0.040768516230772836,0.039921909717635304,0.040768516230772836,0.040768256912346104,5.186368534582097e-07,0.0008466065131375322
4,105025.jpg,dataset/BDS500/images/val\105025.jpg,PA2,10,30,100,42,1.0,1,0.04067403587886623,5.018115758895874,"17,39,64,103,212,213,228,242,251,254",0.04067403587886623,0.03967011989136205,0.0005430154305714629,0.03878937344629323,0.04067403587886623,0.039921909717635304,0.04067403587886623,0.04067403587886622,6.938893903907228e-18,0.0007521261612309232
4,105025.jpg,dataset/BDS500/images/val\105025.jpg,PA3,10,30,100,42,1.0,1,0.04072315018564175,5.176818370819092,"14,22,82,136,165,172,227,250,251,254",0.04072315018564175,0.03910289611373555,0.0007252265425106952,0.03787584315479694,0.04072315018564175,0.039921909717635304,0.04072315018564175,0.04072315018564175,0.0,0.0008012404680064478
4,105025.jpg,dataset/BDS500/images/val\105025.jpg,PA4,10,30,100,42,1.0,1,0.0408128198241731,4.809066534042358,"1,2,3,39,58,67,235,250,251,254",0.0408128198241731,0.03921418563200315,0.0007404276817230887,0.03793342555552001,0.0408128198241731,0.039921909717635304,0.0408128198241731,0.04076826271932978,2.916947224180103e-05,0.0008909101065377942
4,105025.jpg,dataset/BDS500/images/val\105025.jpg,PA5,10,30,100,42,1.0,1,0.04052101774812729,9.706315755844116,"1,2,4,8,12,29,30,184,247,248",0.04052101774812729,0.03998787693000246,0.00031287846476089085,0.03941230850440764,0.04052101774812729,0.03993075640867014,0.04052101774812729,0.04051263260065201,6.846444244142204e-06,0.0005902613394571515
5,106024.jpg,dataset/BDS500/images/val\106024.jpg,PA1,10,30,100,42,1.0,1,0.04782529353352004,4.7111711502075195,"1,2,3,4,11,17,19,20,223,224",0.04782529353352004,0.04771308035743255,6.385651182432635e-05,0.04758207321099354,0.04782529353352004,0.046665493011582196,0.04782529353352004,0.047801533670099115,1.2031257165697219e-05,0.0011598005219378427
5,106024.jpg,dataset/BDS500/images/val\106024.jpg,PA2,10,30,100,42,1.0,1,0.04787810167506065,4.796770811080933,"2,4,7,9,10,13,14,17,223,224",0.04787810167506065,0.04777426472940967,5.500411917246901e-05,0.04767263460689275,0.04787810167506065,0.04748584751694774,0.04787810167506065,0.047831747090885536,3.491263495074576e-05,0.00039225415811291325
5,106024.jpg,dataset/BDS500/images/val\106024.jpg,PA3,10,30,100,42,1.0,1,0.047695962318782786,4.84520149230957,"3,17,19,20,40,43,60,63,203,230",0.047695962318782786,0.0475735681068201,5.7247425379491596e-05,0.04745363688401752,0.047695962318782786,0.046665493011582196,0.047695962318782786,0.04769596231878279,6.938893903907228e-18,0.0010304693072005905
5,106024.jpg,dataset/BDS500/images/val\106024.jpg,PA4,10,30,100,42,1.0,1,0.047931929058917314,4.84309720993042,"1,2,5,6,7,8,9,16,223,224",0.047931929058917314,0.04781418356429413,5.6954346175124655e-05,0.047707957147158454,0.047931929058917314,0.04748584751694774,0.047931929058917314,0.047931929058917314,0.0,0.00044608154196957434
5,106024.jpg,dataset/BDS500/images/val\106024.jpg,PA5,10,30,100,42,1.0,1,0.04793400037464353,9.19462537765503,"1,2,3,4,5,6,7,12,223,224",0.04793400037464353,0.047802718072767064,5.792971645649357e-05,0.04771312483153659,0.04793400037464353,0.04673732535691463,0.04793400037464353,0.04793400037464353,0.0,0.001196675017728896
6,108005.jpg,dataset/BDS500/images/val\108005.jpg,PA1,10,30,100,42,1.0,1,0.04825022721623078,4.663046598434448,"1,2,3,4,5,6,39,250,251,254",0.04825022721623078,0.04809534936421619,6.005148676553129e-05,0.047989669210013054,0.04825022721623078,0.04586805640356497,0.04825022721623078,0.04825022721623078,0.0,0.0023821708126658125
6,108005.jpg,dataset/BDS500/images/val\108005.jpg,PA2,10,30,100,42,1.0,1,0.048186647866620164,4.593914985656738,"1,2,3,4,5,6,7,8,38,254",0.048186647866620164,0.04811682645510965,4.2680718676742484e-05,0.04800933887955808,0.048186647866620164,0.0458883259060898,0.048186647866620164,0.04818664786662017,6.938893903907228e-18,0.0022983219605303626
6,108005.jpg,dataset/BDS500/images/val\108005.jpg,PA3,10,30,100,42,1.0,1,0.04633222158065513,4.438280344009399,"6,69,117,118,121,122,125,138,141,216",0.04633222158065513,0.04567424223777132,0.0003684139704502684,0.04504426105609988,0.04633222158065513,0.04586805640356497,0.04633222158065513,0.04629995456407776,1.0947433788280253e-05,0.00046416517709015753
6,108005.jpg,dataset/BDS500/images/val\108005.jpg,PA4,10,30,100,42,1.0,1,0.04794082643139334,4.512830972671509,"9,10,55,244,245,246,249,250,251,254",0.04794082643139334,0.047817934858261205,7.508871871896314e-05,0.04766950774402662,0.04794082643139334,0.0458883259060898,0.04794082643139334,0.04792200038006136,1.4971547208176832e-05,0.0020525005253035356
6,108005.jpg,dataset/BDS500/images/val\108005.jpg,PA5,10,30,100,42,1.0,1,0.048224935713889236,8.907970905303955,"1,2,3,4,5,6,7,38,251,252",0.048224935713889236,0.048080013226440184,4.973302968901301e-05,0.04800406587027696,0.048224935713889236,0.04793012575607072,0.048224935713889236,0.048224935713889236,0.0,0.000294809957818519
7,108070.jpg,dataset/BDS500/images/val\108070.jpg,PA1,10,30,100,42,1.0,1,0.04889698164015982,4.4860899448394775,"1,2,3,4,5,33,247,248,251,252",0.04889698164015982,0.04861381994860717,0.00010668649555753018,0.04839292917686623,0.04889698164015982,0.04639061720145384,0.04889698164015982,0.04888096193592135,8.00985211923677e-06,0.0025063644387059783
7,108070.jpg,dataset/BDS500/images/val\108070.jpg,PA2,10,30,100,42,1.0,1,0.04880587246246956,4.406283140182495,"1,37,243,244,245,248,249,250,253,254",0.04880587246246956,0.048640274251690006,8.478678065368275e-05,0.04848534273881638,0.04880587246246956,0.04781284858689607,0.04880587246246956,0.04880587246246957,6.938893903907228e-18,0.0009930238755734913
7,108070.jpg,dataset/BDS500/images/val\108070.jpg,PA3,10,30,100,42,1.0,1,0.04852655310322276,4.610819578170776,"11,24,243,244,245,247,248,250,251,254",0.04852655310322276,0.04837444639453551,9.412655658618553e-05,0.04817621567245424,0.04852655310322276,0.04639061720145384,0.04852655310322276,0.04851639431864728,6.650485612261367e-06,0.002135935901768915
7,108070.jpg,dataset/BDS500/images/val\108070.jpg,PA4,10,30,100,42,1.0,1,0.048721702546816556,4.567969799041748,"6,7,29,242,245,246,247,250,251,254",0.048721702546816556,0.048519566031247,8.564388994348995e-05,0.04833887911625674,0.048721702546816556,0.04781284858689607,0.048721702546816556,0.04866673874438711,3.46684986107312e-05,0.0009088539599204845
7,108070.jpg,dataset/BDS500/images/val\108070.jpg,PA5,10,30,100,42,1.0,1,0.04889698164015982,9.130331754684448,"1,2,3,4,5,33,247,248,251,252",0.04889698164015982,0.04861381994860717,0.00010668649555753018,0.04839292917686623,0.04889698164015982,0.04666354425791176,0.04889698164015982,0.04888725984429003,9.72179586978747e-06,0.0022334373822480574
8,108082.jpg,dataset/BDS500/images/val\108082.jpg,PA1,10,30,100,42,1.0,1,0.05113005064589706,4.529600143432617,"1,2,4,11,235,238,239,250,251,254",0.05113005064589706,0.05091275687181319,0.0001090435594404572,0.0507146053172372,0.05113005064589706,0.049756707260423444,0.05113005064589706,0.05113005064589706,0.0,0.0013733433854736174
8,108082.jpg,dataset/BDS500/images/val\108082.jpg,PA2,10,30,100,42,1.0,1,0.050888223720076606,4.530197381973267,"1,2,3,4,5,6,7,8,9,240",0.050888223720076606,0.05068381805336278,0.00011052540764553591,0.05048393627563465,0.050888223720076606,0.05079376046710817,0.050888223720076606,0.050888223720076606,0.0,9.446325296843389e-05
8,108082.jpg,dataset/BDS500/images/val\108082.jpg,PA3,10,30,100,42,1.0,1,0.05118388359089616,4.496995687484741,"1,2,3,4,5,6,7,250,251,254",0.05118388359089616,0.05089960211441661,0.00012127894291487499,0.05070333458421162,0.05118388359089616,0.049756707260423444,0.05118388359089616,0.051183883590896165,6.938893903907228e-18,0.001427176330472714
8,108082.jpg,dataset/BDS500/images/val\108082.jpg,PA4,10,30,100,42,1.0,1,0.050888223720076606,4.441988229751587,"1,2,3,4,5,6,7,8,9,240",0.050888223720076606,0.05068381805336278,0.00011052540764553591,0.05048393627563465,0.050888223720076606,0.05079376046710817,0.050888223720076606,0.050888223720076606,0.0,9.446325296843389e-05
8,108082.jpg,dataset/BDS500/images/val\108082.jpg,PA5,10,30,100,42,1.0,1,0.05135978100295115,9.533731698989868,"9,238,239,242,243,246,247,250,251,254",0.05135978100295115,0.05109119899327182,9.7880693483948e-05,0.05091140135137421,0.05135978100295115,0.049756707260423444,0.05135978100295115,0.05135978100295115,0.0,0.0016030737425277095
9,109053.jpg,dataset/BDS500/images/val\109053.jpg,PA1,10,30,100,42,1.0,1,0.0473151206789198,4.873350143432617,"1,2,3,4,5,6,7,76,251,252",0.0473151206789198,0.04725173609115398,2.3157429735167087e-05,0.04719955691592345,0.0473151206789198,0.04592221869685905,0.0473151206789198,0.0473151206789198,0.0,0.0013929019820607472
9,109053.jpg,dataset/BDS500/images/val\109053.jpg,PA2,10,30,100,42,1.0,1,0.04729509077520354,4.642266035079956,"1,2,82,248,249,250,251,252,253,254",0.04729509077520354,0.04726124397944093,2.4556677294660704e-05,0.04721318447689724,0.04729509077520354,0.04592221869685905,0.04729509077520354,0.04729509077520354,0.0,0.0013728720783444878
9,109053.jpg,dataset/BDS500/images/val\109053.jpg,PA3,10,30,100,42,1.0,1,0.046980106850326386,4.46345853805542,"21,62,241,242,245,248,249,252,253,254",0.046980106850326386,0.04693282164153551,2.7653690140497292e-05,0.04688479016172332,0.046980106850326386,0.04592221869685905,0.046980106850326386,0.046972847991812484,8.917095367984685e-06,0.001057888153467336
9,109053.jpg,dataset/BDS500/images/val\109053.jpg,PA4,10,30,100,42,1.0,1,0.04732014639413071,4.384015321731567,"1,2,3,4,5,6,77,250,251,254",0.04732014639413071,0.04725778706073328,2.642048885696483e-05,0.04720124815760574,0.04732014639413071,0.04592221869685905,0.04732014639413071,0.047320146394130715,6.938893903907228e-18,0.0013979276972716573
9,109053.jpg,dataset/BDS500/images/val\109053.jpg,PA5,10,30,100,42,1.0,1,0.0473151206789198,8.955883502960205,"1,2,3,4,5,6,7,76,251,252",0.0473151206789198,0.04725173609115398,2.3157429735167087e-05,0.04719955691592345,0.0473151206789198,0.046366467778912915,0.0473151206789198,0.0473139928868767,2.2555840861887555e-06,0.0009486529000068827
10,119082.jpg,dataset/BDS500/images/val\119082.jpg,PA1,10,30,100,42,1.0,1,0.04849674548499785,4.39978289604187,"64,75,76,83,88,107,116,123,206,252",0.04849674548499785,0.0480702017579454,0.00015461219898392896,0.04777378693982938,0.04849674548499785,0.046960777115064814,0.04849674548499785,0.048494359429757355,1.1930276202443136e-06,0.0015359683699330343
10,119082.jpg,dataset/BDS500/images/val\119082.jpg,PA2,10,30,100,42,1.0,1,0.049035626806191765,4.579419374465942,"1,168,245,246,249,250,251,252,253,254",0.049035626806191765,0.04877216625338697,0.00016824689635524604,0.04853808880911776,0.049035626806191765,0.04772916720081001,0.049035626806191765,0.049035626806191765,0.0,0.0013064596053817545
10,119082.jpg,dataset/BDS500/images/val\119082.jpg,PA3,10,30,100,42,1.0,1,0.04902003368121294,4.460753679275513,"68,73,76,77,80,92,93,96,150,252",0.04902003368121294,0.048469173443473956,0.00023137280646479353,0.047958130261596114,0.04902003368121294,0.046960777115064814,0.04902003368121294,0.04893274271888829,6.564247989869086e-05,0.002059256566148124
10,119082.jpg,dataset/BDS500/images/val\119082.jpg,PA4,10,30,100,42,1.0,1,0.04966573143576003,4.505503177642822,"70,71,74,75,78,83,237,250,251,254",0.04966573143576003,0.049025330682664736,0.00031030540022960773,0.04821510738907593,0.04966573143576003,0.04772916720081001,0.04966573143576003,0.04954608988806454,7.449724341701573e-05,0.0019365642349500195
10,119082.jpg,dataset/BDS500/images/val\119082.jpg,PA5,10,30,100,42,1.0,1,0.04925170949235633,9.265963554382324,"69,76,241,242,243,246,247,250,251,254",0.04925170949235633,0.04898043304807923,9.844712496042066e-05,0.04883271906030961,0.04925170949235633,0.04704190964784872,0.04925170949235633,0.04922934298946145,2.495444967890106e-05,0.002209799844507608
11,12084.jpg,dataset/BDS500/images/val\12084.jpg,PA1,10,30,100,42,1.0,1,0.04870257210530843,4.429495096206665,"1,3,4,5,6,7,8,111,253,254",0.04870257210530843,0.04858725510470631,6.60141437075464e-05,0.04842356458255295,0.04870257210530843,0.04623875043166888,0.04870257210530843,0.04870257210530843,0.0,0.002463821673639545
11,12084.jpg,dataset/BDS500/images/val\12084.jpg,PA2,10,30,100,42,1.0,1,0.0487143091016594,4.362274646759033,"1,2,3,4,5,6,7,8,111,254",0.0487143091016594,0.04859878742894274,7.066273268044268e-05,0.04844858908653197,0.0487143091016594,0.047131125190378945,0.0487143091016594,0.0487143091016594,0.0,0.0015831839112804558
11,12084.jpg,dataset/BDS500/images/val\12084.jpg,PA3,10,30,100,42,1.0,1,0.04880458273354506,4.400860786437988,"1,2,3,4,5,116,251,252,253,254",0.04880458273354506,0.04866962855151586,8.129890780110787e-05,0.048526735939804395,0.04880458273354506,0.04623875043166888,0.04880458273354506,0.04880458273354506,0.0,0.002565832301876174
11,12084.jpg,dataset/BDS500/images/val\12084.jpg,PA4,10,30,100,42,1.0,1,0.0487143091016594,4.302575588226318,"1,2,3,4,5,6,7,8,111,254",0.0487143091016594,0.04859878742894274,7.066273268044268e-05,0.04844858908653197,0.0487143091016594,0.047131125190378945,0.0487143091016594,0.0487143091016594,0.0,0.0015831839112804558
11,12084.jpg,dataset/BDS500/images/val\12084.jpg,PA5,10,30,100,42,1.0,1,0.048830366441190015,9.556429147720337,"1,2,3,4,117,250,251,252,253,254",0.048830366441190015,0.04873409049473616,5.865054485027388e-05,0.04861841552019931,0.048830366441190015,0.04662986076619487,0.048830366441190015,0.04883036644119001,6.938893903907228e-18,0.0022005056749951485
12,123074.jpg,dataset/BDS500/images/val\123074.jpg,PA1,10,30,100,42,1.0,1,0.046890535431789296,4.468465805053711,"4,10,11,12,13,14,16,18,119,254",0.046890535431789296,0.046862512103353904,1.7143992832243124e-05,0.04683867691141452,0.046890535431789296,0.04609048118748961,0.046890535431789296,0.046890535431789296,0.0,0.0008000542442996861
12,123074.jpg,dataset/BDS500/images/val\123074.jpg,PA2,10,30,100,42,1.0,1,0.046890535431789296,4.63516092300415,"1,2,4,5,6,10,16,18,119,254",0.046890535431789296,0.046856052431930806,2.2393420726611475e-05,0.04679621905532165,0.046890535431789296,0.04609048118748961,0.046890535431789296,0.046890535431789296,0.0,0.0008000542442996861
12,123074.jpg,dataset/BDS500/images/val\123074.jpg,PA3,10,30,100,42,1.0,1,0.04685301422023224,4.634523153305054,"1,2,3,4,14,19,122,251,252,254",0.04685301422023224,0.0468177947466589,2.1358315556328447e-05,0.04677389173653999,0.04685301422023224,0.04609048118748961,0.04685301422023224,0.0468526915954513,3.2262478094277625e-07,0.0007625330327426308
12,123074.jpg,dataset/BDS500/images/val\123074.jpg,PA4,10,30,100,42,1.0,1,0.04685181681701559,4.563382148742676,"1,2,9,17,19,120,251,252,253,254",0.04685181681701559,0.04681182775071903,1.417287750198721e-05,0.04679143725718148,0.04685181681701559,0.04609048118748961,0.04685181681701559,0.0468518168170156,6.938893903907228e-18,0.0007613356295259818
12,123074.jpg,dataset/BDS500/images/val\123074.jpg,PA5,10,30,100,42,1.0,1,0.04685445559475414,9.327301025390625,"1,3,4,17,18,121,250,252,253,254",0.04685445559475414,0.046814305237031575,2.21747278573103e-05,0.04675821328508382,0.04685445559475414,0.04609048118748961,0.04685445559475414,0.04685445559475414,0.0,0.0007639744072645283
13,126007.jpg,dataset/BDS500/images/val\126007.jpg,PA1,10,30,100,42,1.0,1,0.05206288603822227,4.67630934715271,"1,3,5,8,10,18,49,213,247,248",0.05206288603822227,0.05195669201802409,5.271373976804015e-05,0.051855992296786134,0.05206288603822227,0.04712248813180842,0.05206288603822227,0.05206288603822227,0.0,0.004940397906413846
13,126007.jpg,dataset/BDS500/images/val\126007.jpg,PA2,10,30,100,42,1.0,1,0.052060332212580794,4.8636651039123535,"1,2,4,5,6,13,56,205,209,243",0.052060332212580794,0.051996473682354584,4.2832692980072806e-05,0.05187712062647383,0.052060332212580794,0.04739227227180978,0.052060332212580794,0.052060332212580794,0.0,0.004668059940771012
13,126007.jpg,dataset/BDS500/images/val\126007.jpg,PA3,10,30,100,42,1.0,1,0.05198963869961964,4.418533563613892,"1,2,4,5,9,10,11,16,51,212",0.05198963869961964,0.05188952748351561,7.357341040963063e-05,0.05172026682990927,0.05198963869961964,0.04712248813180842,0.05198963869961964,0.05198948741515073,4.5385340675246915e-07,0.004867150567811215
13,126007.jpg,dataset/BDS500/images/val\126007.jpg,PA4,10,30,100,42,1.0,1,0.052019692210237736,4.473023414611816,"1,2,4,5,7,24,41,220,239,252",0.052019692210237736,0.05182706044298976,0.00014199506852207453,0.05149455349942327,0.052019692210237736,0.04739227227180978,0.052019692210237736,0.052012025358017064,9.367106952842533e-06,0.004627419938427954
13,126007.jpg,dataset/BDS500/images/val\126007.jpg,PA5,10,30,100,42,1.0,1,0.05208443264053628,9.015360116958618,"1,2,5,6,9,11,58,203,247,250",0.05208443264053628,0.05197706780094785,5.1890859849612836e-05,0.05185406298573186,0.05208443264053628,0.047705831547711616,0.05208443264053628,0.052067658386705296,1.2210232166785222e-05,0.0043786010928246605
14,130026.jpg,dataset/BDS500/images/val\130026.jpg,PA1,10,30,100,42,1.0,1,0.04864035240615822,4.410216569900513,"2,4,5,6,16,244,247,248,251,252",0.04864035240615822,0.048121573501071234,0.0002146957542491528,0.04765900363153929,0.04864035240615822,0.0472009035863451,0.04864035240615822,0.04864035240615822,0.0,0.001439448819813123
14,130026.jpg,dataset/BDS500/images/val\130026.jpg,PA2,10,30,100,42,1.0,1,0.04848638312968736,4.388112306594849,"1,2,4,5,10,241,247,250,251,254",0.04848638312968736,0.0481498929303993,0.00016528592061941231,0.04782169796993876,0.04848638312968736,0.0472009035863451,0.04848638312968736,0.04848638312968735,6.938893903907228e-18,0.0012854795433422592
14,130026.jpg,dataset/BDS500/images/val\130026.jpg,PA3,10,30,100,42,1.0,1,0.048468215813104225,4.298813104629517,"1,2,3,4,5,6,17,250,251,254",0.048468215813104225,0.04815369714306829,0.00016658053320959537,0.047833094487046035,0.04847641038425109,0.0472009035863451,0.048468215813104225,0.048468215813104225,0.0,0.001267312226759125
14,130026.jpg,dataset/BDS500/images/val\130026.jpg,PA4,10,30,100,42,1.0,1,0.04842597242785104,4.57645058631897,"5,20,229,231,237,246,247,250,251,254",0.04842597242785104,0.04803345457551783,0.00019350486819152653,0.04774795216510747,0.04842597242785104,0.0472009035863451,0.04842597242785104,0.04837914148914386,7.154922708358791e-05,0.0012250688415059371
14,130026.jpg,dataset/BDS500/images/val\130026.jpg,PA5,10,30,100,42,1.0,1,0.05071709936600511,9.03323745727539,"237,238,241,242,245,246,249,250,253,254",0.05071709936600511,0.05020836340206471,0.00019816872312914392,0.04980048187742208,0.05071709936600511,0.0472009035863451,0.05071709936600511,0.05071709936600512,6.938893903907228e-18,0.00351619577966001
15,134035.jpg,dataset/BDS500/images/val\134035.jpg,PA1,10,30,100,42,1.0,1,0.04932893289641383,4.602674961090088,"1,2,3,4,5,6,7,8,9,58",0.04932893289641383,0.049309802824589355,1.1727698092735372e-05,0.0492694792761984,0.04932893289641383,0.045958297652755956,0.04932893289641383,0.04932893289641383,0.0,0.0033706352436578754
15,134035.jpg,dataset/BDS500/images/val\134035.jpg,PA2,10,30,100,42,1.0,1,0.04932893289641383,4.592766761779785,"1,2,3,4,5,6,7,8,9,58",0.04932893289641383,0.049309802824589355,1.1727698092735372e-05,0.0492694792761984,0.04932893289641383,0.04596727906563482,0.04932893289641383,0.04932893289641383,0.0,0.003361653830779014
