image_name,strategy,seed,share_interval,fe_best
385039.jpg,PA5,3,1,0.049536302634096974
385039.jpg,PA3,3,,0.0495357196700348
86068.jpg,PA1,3,,0.04953516884673789
306005.jpg,PA5,3,1,0.049529537288197575
385039.jpg,PA2,3,,0.0495006010197738
147091.jpg,PA1,3,,0.04949739210284904
385039.jpg,PA1,3,,0.04949631526726784
220075.jpg,PA5,3,1,0.04943812942848712
54082.jpg,PA2,3,,0.04942067395724245
295087.jpg,PA2,3,,0.049412425571313735
306005.jpg,PA2,3,,0.04940759509403578
54082.jpg,PA4,3,,0.04940303423341813
157055.jpg,PA3,3,,0.04938940480845106
41033.jpg,PA2,3,,0.04938785532252395
54082.jpg,PA3,3,,0.049370879674445284
54082.jpg,PA1,3,,0.04935077378862256
89072.jpg,PA5,3,1,0.04933217507154562
89072.jpg,PA3,3,,0.049331917917746625
385039.jpg,PA4,3,,0.04933033949100209
134035.jpg,PA4,3,,0.04932893289641383
134035.jpg,PA5,3,1,0.04932893289641383
89072.jpg,PA4,3,,0.04932268455743426
89072.jpg,PA1,3,,0.0493168841188241
54082.jpg,PA5,3,1,0.04930304802997813
143090.jpg,PA5,3,1,0.04925518594450134
86000.jpg,PA1,3,,0.049222847262846064
86000.jpg,PA4,3,,0.049222847262846064
86000.jpg,PA5,3,1,0.049222847262846064
210088.jpg,PA2,3,,0.04922218024784018
69020.jpg,PA4,3,,0.04921374789078065
41033.jpg,PA5,3,1,0.049212808577064726
69020.jpg,PA5,3,1,0.04918138564972573
159008.jpg,PA4,3,,0.04917004649727426
119082.jpg,PA5,3,1,0.04916970332483753
86000.jpg,PA2,3,,0.04916105892190501
43074.jpg,PA3,3,,0.04914804104483883
43074.jpg,PA4,3,,0.0491439331459431
43074.jpg,PA5,3,1,0.04914128575680363
43074.jpg,PA2,3,,0.04913965817423692
43074.jpg,PA1,3,,0.04911873037691027
69020.jpg,PA3,3,,0.04902046679150634
8023.jpg,PA3,3,,0.04898296641290655
8023.jpg,PA5,3,1,0.04897996581467837
41033.jpg,PA1,3,,0.0489795675657413
8023.jpg,PA1,3,,0.04897947852265016
8023.jpg,PA4,3,,0.04897833503572501
296059.jpg,PA4,3,,0.048974715655503195
69020.jpg,PA2,3,,0.04896800675598037
8023.jpg,PA2,3,,0.04896699591472556
299086.jpg,PA3,3,,0.04896294002184873
69020.jpg,PA1,3,,0.04895945828863643
299086.jpg,PA1,3,,0.048947219106091844
299086.jpg,PA2,3,,0.04894039797673591
86016.jpg,PA1,3,,0.048939253654906076
86016.jpg,PA2,3,,0.048939253654906076
86016.jpg,PA3,3,,0.048939253654906076
119082.jpg,PA1,3,,0.0488693785620552
108070.jpg,PA3,3,,0.04886714853092367
210088.jpg,PA3,3,,0.04885436289420031
210088.jpg,PA5,3,1,0.04885436289420031
108070.jpg,PA5,3,1,0.0488515329079151
38092.jpg,PA5,3,1,0.04884025142623111
210088.jpg,PA4,3,,0.048839325492591394
12084.jpg,PA1,3,,0.048830366441190015
159008.jpg,PA5,3,1,0.04882421340677888
109053.jpg,PA2,3,,0.04882068365360502
109053.jpg,PA3,3,,0.04882068365360502
109053.jpg,PA4,3,,0.04882068365360502
19021.jpg,PA5,3,1,0.04881737138678291
38082.jpg,PA2,3,,0.048816482596380974
38082.jpg,PA4,3,,0.048816482596380974
38082.jpg,PA5,3,1,0.048816482596380974
295087.jpg,PA1,3,,0.04881197405429931
295087.jpg,PA5,3,1,0.04881197405429931
108070.jpg,PA2,3,,0.048811525893642786
12084.jpg,PA4,3,,0.04880931288790919
108070.jpg,PA1,3,,0.04880922536888543
295087.jpg,PA4,3,,0.04880622678506522
295087.jpg,PA3,3,,0.04880065149576079
19021.jpg,PA1,3,,0.048798239905024465
19021.jpg,PA2,3,,0.04878817046732251
12084.jpg,PA5,3,1,0.04878102075265149
86000.jpg,PA3,3,,0.04876730194856034
296059.jpg,PA3,3,,0.048753706002399935
210088.jpg,PA1,3,,0.04874325364236586
219090.jpg,PA5,3,1,0.048736364296617124
271035.jpg,PA4,3,,0.04872665127270788
253027.jpg,PA4,3,,0.048724358647240784
216081.jpg,PA5,3,1,0.04872213488200568
271035.jpg,PA5,3,1,0.0487102360899954
16077.jpg,PA3,3,,0.04870931053659039
108070.jpg,PA4,3,,0.048707187586593495
253027.jpg,PA2,3,,0.048688433229970234
78004.jpg,PA4,3,,0.04868515247724912
271035.jpg,PA1,3,,0.04868282348972816
271035.jpg,PA2,3,,0.0486714370641832
159008.jpg,PA1,3,,0.04865447008463343
216081.jpg,PA4,3,,0.04865391258893122
253027.jpg,PA1,3,,0.04865257822401916
160068.jpg,PA5,3,1,0.04865145302248873
253027.jpg,PA3,3,,0.04865017553439548
119082.jpg,PA3,3,,0.04863744553378431
299086.jpg,PA4,3,,0.04863721595000291
12084.jpg,PA2,3,,0.048635005197134436
12084.jpg,PA3,3,,0.04863345153998047
299086.jpg,PA5,3,1,0.04862855846146278
130026.jpg,PA3,3,,0.048623557162477696
148026.jpg,PA1,3,,0.04861898784733798
216081.jpg,PA1,3,,0.048617902987622516
86068.jpg,PA2,3,,0.048603387215839886
130026.jpg,PA5,3,1,0.048596121434239574
145086.jpg,PA2,3,,0.048582469358856795
145086.jpg,PA1,3,,0.04858054356537823
271035.jpg,PA3,3,,0.0485736267329624
197017.jpg,PA5,3,1,0.048572915402775925
160068.jpg,PA4,3,,0.0485669597298814
145086.jpg,PA5,3,1,0.048563931884914695
159008.jpg,PA3,3,,0.04856227682237396
130026.jpg,PA1,3,,0.04856136932116578
296059.jpg,PA1,3,,0.04855989057103556
253027.jpg,PA5,3,1,0.048553519577846455
119082.jpg,PA4,3,,0.04854813433623263
197017.jpg,PA3,3,,0.0485425340319265
134035.jpg,PA2,3,,0.04854132397597961
16077.jpg,PA4,3,,0.048538325479086944
134035.jpg,PA1,3,,0.04852414942178911
159008.jpg,PA2,3,,0.04852401298995553
148089.jpg,PA2,3,,0.04851435937749601
148089.jpg,PA3,3,,0.04851435937749601
148089.jpg,PA5,3,1,0.04851435937749601
160068.jpg,PA1,3,,0.04851408141883494
148089.jpg,PA4,3,,0.04851332812290286
130026.jpg,PA4,3,,0.048490315569189285
69015.jpg,PA5,3,1,0.04848988093202782
102061.jpg,PA3,3,,0.04848958746220641
16077.jpg,PA1,3,,0.048447626275174155
219090.jpg,PA4,3,,0.04844046189022591
33039.jpg,PA3,3,,0.04844025266621744
216081.jpg,PA2,3,,0.04843841896578187
148089.jpg,PA1,3,,0.048429963464110395
16077.jpg,PA2,3,,0.04842612879049928
160068.jpg,PA2,3,,0.04842529192223733
145086.jpg,PA3,3,,0.04841926965791073
219090.jpg,PA2,3,,0.04841311471938694
85048.jpg,PA2,3,,0.048404731036920626
197017.jpg,PA4,3,,0.04838946210240269
102061.jpg,PA1,3,,0.048386433708458215
145086.jpg,PA4,3,,0.04837872759246802
219090.jpg,PA1,3,,0.04836623315794224
148026.jpg,PA5,3,1,0.04834851042299456
216081.jpg,PA3,3,,0.04834504133693265
143090.jpg,PA2,3,,0.048343882174938305
143090.jpg,PA4,3,,0.048343813751332884
78004.jpg,PA2,3,,0.04834152867941148
143090.jpg,PA3,3,,0.04834063663996012
38092.jpg,PA1,3,,0.048332802822229695
130026.jpg,PA2,3,,0.04832659320839526
78004.jpg,PA5,3,1,0.048293752998052546
219090.jpg,PA3,3,,0.04828305498450591
86068.jpg,PA4,3,,0.04825464434791437
108005.jpg,PA5,3,1,0.04825022721623078
78004.jpg,PA3,3,,0.04819700438626469
108005.jpg,PA4,3,,0.04819547795029545
108005.jpg,PA1,3,,0.04817588950550803
296059.jpg,PA2,3,,0.04817516648445735
143090.jpg,PA1,3,,0.04816615194554167
108005.jpg,PA2,3,,0.04812318985150108
78004.jpg,PA1,3,,0.048107502421354156
38092.jpg,PA2,3,,0.04805871425981878
21077.jpg,PA5,3,1,0.048010144081610834
66053.jpg,PA2,3,,0.0479879713022408
108005.jpg,PA3,3,,0.04798047149613894
208001.jpg,PA3,3,,0.04797123043930824
21077.jpg,PA2,3,,0.04796395912800558
167083.jpg,PA5,3,1,0.047957483670689055
38092.jpg,PA4,3,,0.047944850146027576
208001.jpg,PA5,3,1,0.04794053276742773
208001.jpg,PA2,3,,0.04793587571242311
41033.jpg,PA4,3,,0.04793512793205461
208001.jpg,PA1,3,,0.04792085155643047
106024.jpg,PA4,3,,0.04788968163408327
208001.jpg,PA4,3,,0.04787123675065468
69015.jpg,PA1,3,,0.047800246303284416
223061.jpg,PA5,3,1,0.047799672987833317
66053.jpg,PA4,3,,0.04775447086158662
21077.jpg,PA1,3,,0.04775154740771288
69015.jpg,PA2,3,,0.04774810378044952
19021.jpg,PA4,3,,0.04773798984108038
106024.jpg,PA2,3,,0.04771796823696502
69015.jpg,PA3,3,,0.04771787038942722
106024.jpg,PA3,3,,0.04771177281767125
106024.jpg,PA1,3,,0.04768463711777472
69015.jpg,PA4,3,,0.04767632409712294
260058.jpg,PA4,3,,0.047670208585799165
160068.jpg,PA3,3,,0.04766395219998318
106024.jpg,PA5,3,1,0.04765287994720313
304074.jpg,PA1,3,,0.04763390479100296
304074.jpg,PA5,3,1,0.04763390479100296
19021.jpg,PA3,3,,0.04760005967067791
304074.jpg,PA4,3,,0.04759593718125692
304074.jpg,PA2,3,,0.04758774649926674
76053.jpg,PA5,3,1,0.04755316689990843
21077.jpg,PA4,3,,0.04751252087147748
85048.jpg,PA1,3,,0.04750731932892333
65033.jpg,PA4,3,,0.04748853721179814
65033.jpg,PA2,3,,0.04747108587734539
38092.jpg,PA3,3,,0.04746243120115385
65033.jpg,PA3,3,,0.04745559662755575
76053.jpg,PA1,3,,0.04744289698289833
76053.jpg,PA4,3,,0.04743694625169453
69040.jpg,PA2,3,,0.047429060209245165
65033.jpg,PA5,3,1,0.047425536286358455
76053.jpg,PA3,3,,0.04741775164188051
76053.jpg,PA2,3,,0.04741686077805559
223061.jpg,PA3,3,,0.047355403468825275
69040.jpg,PA4,3,,0.04735518536426311
167083.jpg,PA2,3,,0.04732828920669165
163085.jpg,PA4,3,,0.04732768990444226
220075.jpg,PA4,3,,0.047319862638529095
163085.jpg,PA1,3,,0.04731474403966148
109053.jpg,PA1,3,,0.04731156410356528
109053.jpg,PA5,3,1,0.047309481718704326
163085.jpg,PA3,3,,0.04730823652967761
163085.jpg,PA5,3,1,0.04730823652967761
220075.jpg,PA1,3,,0.047306434991295485
103070.jpg,PA5,3,1,0.04729850753766429
103070.jpg,PA3,3,,0.047295707119899985
103070.jpg,PA4,3,,0.04729394438202079
103070.jpg,PA1,3,,0.047286326129346586
156065.jpg,PA1,3,,0.04728421981196144
223061.jpg,PA4,3,,0.047279675959469136
163085.jpg,PA2,3,,0.04727021474236117
103070.jpg,PA2,3,,0.04726497968631074
69040.jpg,PA1,3,,0.04725780817045058
69040.jpg,PA3,3,,0.04725559134169298
304074.jpg,PA3,3,,0.04722304519877145
175032.jpg,PA4,3,,0.04718711119367896
175032.jpg,PA2,3,,0.04716569508290262
156065.jpg,PA2,3,,0.04716348832463445
175032.jpg,PA5,3,1,0.047157360331942164
156065.jpg,PA5,3,1,0.04710601864084286
156065.jpg,PA3,3,,0.04709613490343617
156065.jpg,PA4,3,,0.047091785373880646
21077.jpg,PA3,3,,0.04709118948935843
65033.jpg,PA1,3,,0.04708830074919804
175032.jpg,PA1,3,,0.04706654778763877
175032.jpg,PA3,3,,0.04705877588818426
41069.jpg,PA4,3,,0.04705735889481592
41069.jpg,PA5,3,1,0.04705735889481592
304034.jpg,PA5,3,1,0.047029266668048866
41069.jpg,PA1,3,,0.047024390971102684
41069.jpg,PA2,3,,0.046997394229667575
167083.jpg,PA3,3,,0.0469760542088202
170057.jpg,PA2,3,,0.04697602055688714
170057.jpg,PA5,3,1,0.04697493756904782
170057.jpg,PA4,3,,0.046969481418017475
170057.jpg,PA1,3,,0.04696853518377775
97033.jpg,PA4,3,,0.046913552640064984
170057.jpg,PA3,3,,0.046907663342856155
41069.jpg,PA3,3,,0.04690693212675527
304034.jpg,PA4,3,,0.04689681299077132
123074.jpg,PA5,3,1,0.04688374375969748
220075.jpg,PA2,3,,0.046881989413434105
85048.jpg,PA3,3,,0.04687891141053569
123074.jpg,PA4,3,,0.046872429521556506
123074.jpg,PA2,3,,0.046868982781238105
85048.jpg,PA5,3,1,0.0468547518840077
123074.jpg,PA1,3,,0.046830710536864606
220075.jpg,PA3,3,,0.046825785883709725
123074.jpg,PA3,3,,0.046811056525110875
304034.jpg,PA1,3,,0.04678896436817702
376043.jpg,PA3,3,,0.04677819040961602
304034.jpg,PA2,3,,0.04676427344232609
376043.jpg,PA2,3,,0.046754871374469695
304034.jpg,PA3,3,,0.04675187680725422
97033.jpg,PA2,3,,0.046727459547192304
376043.jpg,PA1,3,,0.046723440789018425
376043.jpg,PA5,3,1,0.04671813319054437
376043.jpg,PA4,3,,0.04671400167992115
167083.jpg,PA1,3,,0.046712274270194296
175043.jpg,PA5,3,1,0.04670214783480425
97033.jpg,PA5,3,1,0.04667154583273081
175043.jpg,PA2,3,,0.04664444111417885
175043.jpg,PA4,3,,0.0466175459803665
236037.jpg,PA3,3,,0.04661525536419174
175043.jpg,PA3,3,,0.04661280614983461
175043.jpg,PA1,3,,0.046594328639607926
101085.jpg,PA1,3,,0.0465738617633327
86016.jpg,PA5,3,1,0.04656156430577795
167083.jpg,PA4,3,,0.04655020168497806
85048.jpg,PA4,3,,0.04653599062641597
38082.jpg,PA3,3,,0.046478869961646935
87046.jpg,PA1,3,,0.046436531061613134
87046.jpg,PA5,3,1,0.04640952889143689
229036.jpg,PA1,3,,0.04640304001931336
241004.jpg,PA2,3,,0.046392520393733885
38082.jpg,PA1,3,,0.04638714974649698
101085.jpg,PA4,3,,0.04637178973133044
229036.jpg,PA2,3,,0.04636532191103912
229036.jpg,PA5,3,1,0.04634194695636468
236037.jpg,PA5,3,1,0.04632613724395773
229036.jpg,PA3,3,,0.046314255107105406
236037.jpg,PA2,3,,0.04630488228768116
236037.jpg,PA1,3,,0.04629741057234746
87046.jpg,PA4,3,,0.04626863174283499
229036.jpg,PA4,3,,0.046255805677990675
33039.jpg,PA5,3,1,0.04625445885834216
236037.jpg,PA4,3,,0.046225386082798386
86016.jpg,PA4,3,,0.046220783501042154
24077.jpg,PA5,3,1,0.04613317766521792
33039.jpg,PA4,3,,0.04611056992582928
87046.jpg,PA3,3,,0.04609494613081653
101085.jpg,PA2,3,,0.04608597517119593
101085.jpg,PA3,3,,0.04604235767786265
87046.jpg,PA2,3,,0.046026616912921696
24077.jpg,PA3,3,,0.046002521555911016
33039.jpg,PA2,3,,0.04595877029354563
33039.jpg,PA1,3,,0.04595523162665979
97033.jpg,PA3,3,,0.045858875379180694
24077.jpg,PA2,3,,0.045812498738289714
24077.jpg,PA1,3,,0.04571432361383259
97033.jpg,PA1,3,,0.0457141475040662
291000.jpg,PA3,3,,0.04568978837220361
291000.jpg,PA5,3,1,0.045668377492133205
241004.jpg,PA5,3,1,0.04566369040404474
291000.jpg,PA4,3,,0.04564671049817781
24077.jpg,PA4,3,,0.045575930927394634
291000.jpg,PA2,3,,0.04551246505438554
291000.jpg,PA1,3,,0.04549329144989493
101085.jpg,PA5,3,1,0.04541769264326583
253055.jpg,PA3,3,,0.044816623800631394
253055.jpg,PA2,3,,0.04473636125786115
253055.jpg,PA4,3,,0.04458582442812298
253055.jpg,PA5,3,1,0.0445581321403033
167062.jpg,PA5,3,1,0.04452429971308604
241004.jpg,PA3,3,,0.0444239055340053
241004.jpg,PA4,3,,0.04440314549315862
241004.jpg,PA1,3,,0.04438656784482336
253055.jpg,PA1,3,,0.04435553647059372
167062.jpg,PA4,3,,0.0442976549692011
167062.jpg,PA3,3,,0.0442675853901362
167062.jpg,PA1,3,,0.04417504702478703
167062.jpg,PA2,3,,0.044078175710062374
351093.jpg,PA2,3,,0.04277012816874966
241048.jpg,PA5,3,1,0.04275999732919708
241048.jpg,PA2,3,,0.04263739913891877
241048.jpg,PA4,3,,0.04261170275721873
241048.jpg,PA3,3,,0.042573757117158065
241048.jpg,PA1,3,,0.04256797271429491
351093.jpg,PA5,3,1,0.0424008407568848
351093.jpg,PA4,3,,0.04235637267630479
351093.jpg,PA1,3,,0.04207965933584751
351093.jpg,PA3,3,,0.0420620157517721
105025.jpg,PA3,3,,0.04101022531261273
105025.jpg,PA5,3,1,0.04088596447314563
105025.jpg,PA2,3,,0.04083938551009199
105025.jpg,PA4,3,,0.04069123091041807
105025.jpg,PA1,3,,0.04061960839263575
101087.jpg,PA2,3,,0.035565919863486534
101087.jpg,PA1,3,,0.035309555608959556
101087.jpg,PA5,3,1,0.03528448787132604
101087.jpg,PA4,3,,0.035251584589739954
101087.jpg,PA3,3,,0.03509181449073702
